who_region,variable,mid_cf,mid_sq,mid_av,lo_cf,lo_sq,lo_av,hi_cf,hi_sq,hi_av,sq_txt,cf_txt,av_txt
EMR,rslt_tbn_deaths,20631.3530576399,9670.28532054984,10961.06773709,6974.06289087751,4066.31690686446,2813.54100974244,40544.4890169429,16525.7364594628,25428.554418884,"   9,670 (4,070 to 16,500)","  20,600 (6,970 to 40,500)","  11,000 (2,810 to 25,400)"
EUR,rslt_att,4755.35938076872,1810.28505422977,2945.07432653896,2652.56750382308,1053.08287397219,1559.92684770384,7450.10622786874,2648.72560647883,5021.73616085184,"   1,810 (1,050 to 2,650)","   4,760 (2,650 to 7,450)","   2,950 (1,560 to 5,020)"
EUR,rslt_att_cost,17.0014431849035,6.46585969060605,10.5355834942974,6.61016239421619,2.55599404800031,3.93549970903683,38.1052915491648,13.8410963606553,25.0924423236559,      6.5 (2.6 to 14),     17 (6.6 to 38),     11 (3.9 to 25)
EUR,rslt_attm,365.609472123355,61.4537460743348,304.15572604902,147.711240293304,33.1890374437925,107.083623281174,861.410565829391,100.069835710084,782.097377326528,     61 (33 to 100),    366 (148 to 861),    304 (107 to 782)
EUR,rslt_attm_cost,1.41173185256747,0.249016805868852,1.16271504669862,0.398784957802054,0.0866791414485681,0.288749478599499,4.46567638303114,0.617531983205588,3.95685196994778,      0.25 (0.087 to 0.62),      1.4 (0.4 to 4.5),      1.2 (0.29 to 4)
EUR,rslt_attn,4389.74990864537,1748.83130815543,2640.91860048994,2451.93194022148,1016.60818102719,1374.1316285068,6939.18448105854,2562.444521063,4566.92063867732,"   1,750 (1,020 to 2,560)","   4,390 (2,450 to 6,940)","   2,640 (1,370 to 4,570)"
EUR,rslt_bcg_cost,0,83.3129117740075,-83.3129117740075,0,58.0175510383425,-118.918117240615,0,118.918117240615,-58.0175510383425,     83 (58 to 119),      0 (0 to 0),    -83 (-119 to -58)
EUR,rslt_bcg_doses,0,20.610963785,-20.610963785,0,20.610963785,-20.610963785,0,20.610963785,-20.610963785,     21 (21 to 21),      0 (0 to 0),    -21 (-21 to -21)
EUR,rslt_cost,17.0014431849035,83.0992344955535,-66.0977913106501,6.61016239421619,57.5022732865221,-102.697088884685,38.1052915491648,118.964707407474,-37.4333469936192,     83 (58 to 119),     17 (6.6 to 38),    -66 (-103 to -37)
EUR,rslt_health,565.578673489015,565.671273352601,-0.092599863585379,565.50571567227,565.647277763685,-0.147173336240821,565.637377969114,565.692966996524,-0.0539306693140072,    566 (566 to 566),    566 (566 to 566),     -0.093 (-0.15 to -0.054)
